total_congestion,std_dev,beta,reward
124.0,2.738613,0.9,-126.46475
116.0,11.55422,0.9,-126.398796
116.0,5.2440443,0.9,-120.71964
104.0,9.055386,0.9,-112.14985
108.0,0.70710677,0.9,-108.6364
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
64.0,3.535534,0.9,-67.181984
68.0,4.7434163,0.9,-72.26907
53.0,4.5483513,0.9,-57.093517
69.0,5.7608595,0.9,-74.18478
61.0,2.772634,0.9,-63.49537
76.0,5.3851647,0.9,-80.84665
76.0,4.1833,0.9,-79.76497
81.0,3.6996622,0.9,-84.3297
89.0,3.269174,0.9,-91.94225
85.0,6.1390147,0.9,-90.525116
86.0,2.291288,0.9,-88.06216
88.0,4.2426405,0.9,-91.818375
91.0,2.1650636,0.9,-92.948555
88.0,4.3011627,0.9,-91.87105
101.0,2.9474566,0.9,-103.65271
93.0,4.322904,0.9,-96.89061
77.0,1.6393596,0.9,-78.475426
96.0,3.2403703,0.9,-98.916336
101.0,0.8291562,0.9,-101.74624
100.0,4.2426405,0.9,-103.818375
102.0,3.2015622,0.9,-104.88141
95.0,6.533567,0.9,-100.88021
106.0,2.0615528,0.9,-107.8554
105.0,5.2618914,0.9,-109.7357
106.0,3.2015622,0.9,-108.88141
110.0,7.1589108,0.9,-116.443016
104.0,1.0,0.9,-104.9
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
64.0,3.535534,0.9,-67.181984
68.0,4.7434163,0.9,-72.26907
53.0,4.5483513,0.9,-57.093517
69.0,5.7608595,0.9,-74.18478
61.0,2.772634,0.9,-63.49537
76.0,5.3851647,0.9,-80.84665
76.0,4.1833,0.9,-79.76497
81.0,3.6996622,0.9,-84.3297
84.0,1.4142135,0.9,-85.27279
88.0,4.527693,0.9,-92.07492
94.0,2.6925824,0.9,-96.423325
90.0,4.031129,0.9,-93.62801
88.0,1.5811388,0.9,-89.42303
88.0,5.91608,0.9,-93.32447
81.0,1.0897248,0.9,-81.98075
88.0,4.8989797,0.9,-92.40908
92.0,1.2247449,0.9,-93.10227
91.0,6.1796036,0.9,-96.561646
95.0,3.9607449,0.9,-98.56467
104.0,6.164414,0.9,-109.54797
95.0,3.9607449,0.9,-98.56467
110.0,3.8405728,0.9,-113.45651
122.0,1.6583124,0.9,-123.49248
120.0,10.606602,0.9,-129.54594
128.0,4.1231055,0.9,-131.7108
122.0,2.95804,0.9,-124.66224
126.0,1.5,0.9,-127.35
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
64.0,3.535534,0.9,-67.181984
68.0,4.7434163,0.9,-72.26907
53.0,4.5483513,0.9,-57.093517
69.0,5.7608595,0.9,-74.18478
61.0,2.772634,0.9,-63.49537
76.0,5.3851647,0.9,-80.84665
69.0,3.9607449,0.9,-72.56467
78.0,4.5,0.9,-82.05
83.0,3.5619516,0.9,-86.20576
79.0,5.8040934,0.9,-84.22369
83.0,1.0897248,0.9,-83.98075
91.0,3.8324275,0.9,-94.44919
95.0,1.6393596,0.9,-96.475426
95.0,4.43706,0.9,-98.993355
93.0,3.112475,0.9,-95.80122
90.0,3.640055,0.9,-93.27605
95.0,1.47902,0.9,-96.331116
89.0,3.344772,0.9,-92.01029
99.0,2.046338,0.9,-100.841705
98.0,5.1234756,0.9,-102.61113
107.0,0.4330127,0.9,-107.38971
107.0,2.58602,0.9,-109.327415
110.0,1.118034,0.9,-111.00623
112.0,3.6742346,0.9,-115.30681
107.0,3.8971143,0.9,-110.5074
114.0,8.958237,0.9,-122.062416
101.0,2.58602,0.9,-103.327415
112.0,8.154754,0.9,-119.33928
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
70.0,4.7169905,0.9,-74.24529
63.0,3.344772,0.9,-66.01029
66.0,7.566373,0.9,-72.80974
68.0,2.236068,0.9,-70.01246
71.0,2.6809514,0.9,-73.41286
67.0,5.8040934,0.9,-72.22369
75.0,4.918079,0.9,-79.42627
80.0,4.1833,0.9,-83.76497
85.0,4.968652,0.9,-89.47179
78.0,2.0615528,0.9,-79.8554
90.0,11.011357,0.9,-99.91022
84.0,1.2247449,0.9,-85.10227
106.0,11.608187,0.9,-116.447365
79.0,3.7666297,0.9,-82.38997
100.0,7.5828753,0.9,-106.824585
105.0,3.269174,0.9,-107.94225
112.0,13.546217,0.9,-124.1916
94.0,4.769696,0.9,-98.292725
107.0,6.796139,0.9,-113.11652
112.0,2.738613,0.9,-114.46475
109.0,13.754544,0.9,-121.37909
100.0,7.7781744,0.9,-107.00036
117.0,2.6809514,0.9,-119.41286
133.0,4.49305,0.9,-137.04375
109.0,3.7666297,0.9,-112.38997
117.0,2.384848,0.9,-119.14636
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
64.0,3.535534,0.9,-67.181984
68.0,4.7434163,0.9,-72.26907
53.0,4.5483513,0.9,-57.093517
69.0,5.7608595,0.9,-74.18478
61.0,2.772634,0.9,-63.49537
76.0,5.3851647,0.9,-80.84665
69.0,3.9607449,0.9,-72.56467
78.0,4.5,0.9,-82.05
83.0,3.5619516,0.9,-86.20576
79.0,5.8040934,0.9,-84.22369
83.0,1.0897248,0.9,-83.98075
91.0,3.8324275,0.9,-94.44919
95.0,1.6393596,0.9,-96.475426
95.0,4.43706,0.9,-98.993355
93.0,3.112475,0.9,-95.80122
90.0,3.640055,0.9,-93.27605
95.0,1.47902,0.9,-96.331116
89.0,3.344772,0.9,-92.01029
99.0,2.046338,0.9,-100.841705
98.0,5.1234756,0.9,-102.61113
107.0,0.4330127,0.9,-107.38971
107.0,2.58602,0.9,-109.327415
110.0,1.118034,0.9,-111.00623
112.0,3.6742346,0.9,-115.30681
107.0,3.8971143,0.9,-110.5074
118.0,6.344289,0.9,-123.70986
104.0,3.535534,0.9,-107.181984
108.0,6.819091,0.9,-114.137184
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
49.0,1.9202864,0.9,-50.728256
55.0,4.380354,0.9,-58.942318
67.0,6.3786755,0.9,-72.74081
66.0,6.0207973,0.9,-71.41872
62.0,1.118034,0.9,-63.00623
66.0,7.5332594,0.9,-72.77993
62.0,1.118034,0.9,-63.00623
72.0,7.5828753,0.9,-78.824585
69.0,1.47902,0.9,-70.331116
87.0,9.01041,0.9,-95.10937
68.0,2.4494898,0.9,-70.204544
83.0,4.43706,0.9,-86.993355
78.0,3.2015622,0.9,-80.88141
83.0,1.9202864,0.9,-84.72826
82.0,2.1794496,0.9,-83.9615
98.0,3.5,0.9,-101.15
95.0,2.58602,0.9,-97.327415
95.0,1.9202864,0.9,-96.72826
96.0,2.5495098,0.9,-98.294556
95.0,2.2776084,0.9,-97.04985
98.0,2.0615528,0.9,-99.8554
97.0,3.8971143,0.9,-100.5074
93.0,3.6996622,0.9,-96.3297
108.0,6.670832,0.9,-114.003746
127.0,2.58602,0.9,-129.32742
112.0,12.5499,0.9,-123.29491
118.0,5.1234756,0.9,-122.61113
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
56.0,4.0620193,0.9,-59.65582
64.0,4.6368093,0.9,-68.17313
66.0,3.5707142,0.9,-69.213646
48.0,3.6742346,0.9,-51.306812
63.0,9.1480875,0.9,-71.23328
67.0,6.796139,0.9,-73.11652
61.0,2.772634,0.9,-63.49537
76.0,8.031189,0.9,-83.22807
64.0,1.5811388,0.9,-65.42303
70.0,3.5,0.9,-73.15
75.0,5.629165,0.9,-80.066246
77.0,2.1650636,0.9,-78.948555
92.0,7.905694,0.9,-99.11513
86.0,3.8405728,0.9,-89.45651
79.0,6.3786755,0.9,-84.74081
86.0,0.8660254,0.9,-86.77943
90.0,5.59017,0.9,-95.03115
87.0,0.8291562,0.9,-87.74624
95.0,4.81534,0.9,-99.33381
95.0,1.7853571,0.9,-96.60682
98.0,2.95804,0.9,-100.66224
102.0,1.8027756,0.9,-103.6225
108.0,6.4420495,0.9,-113.797844
102.0,1.118034,0.9,-103.00623
101.0,4.380354,0.9,-104.94232
99.0,3.9607449,0.9,-102.56467
113.0,9.337424,0.9,-121.40368
121.0,4.968652,0.9,-125.47179
111.0,14.532291,0.9,-624.07904
123.0,7.6933413,0.9,-129.92401
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
70.0,4.7169905,0.9,-74.24529
63.0,3.344772,0.9,-66.01029
66.0,7.566373,0.9,-72.80974
68.0,2.236068,0.9,-70.01246
71.0,2.6809514,0.9,-73.41286
67.0,5.8040934,0.9,-72.22369
69.0,2.4874685,0.9,-71.23872
72.0,7.17635,0.9,-78.45872
71.0,2.384848,0.9,-73.14636
72.0,5.612486,0.9,-77.05124
78.0,2.8722813,0.9,-80.58505
101.0,8.073877,0.9,-108.26649
81.0,2.046338,0.9,-82.841705
94.0,4.7169905,0.9,-98.24529
87.0,3.6314597,0.9,-90.26831
97.0,3.49106,0.9,-100.14195
94.0,1.5,0.9,-95.35
96.0,5.049752,0.9,-100.54478
92.0,1.7320508,0.9,-93.558846
101.0,3.344772,0.9,-104.01029
96.0,1.2247449,0.9,-97.10227
99.0,3.9607449,0.9,-102.56467
99.0,1.299038,0.9,-100.169136
112.0,4.41588,0.9,-115.97429
118.0,2.1794496,0.9,-119.9615
124.0,3.391165,0.9,-127.05205
111.0,1.7853571,0.9,-112.60682
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
64.0,3.535534,0.9,-67.181984
68.0,4.7434163,0.9,-72.26907
53.0,4.5483513,0.9,-57.093517
69.0,5.7608595,0.9,-74.18478
61.0,2.772634,0.9,-63.49537
76.0,5.3851647,0.9,-80.84665
76.0,4.1833,0.9,-79.76497
78.0,3.2015622,0.9,-80.88141
86.0,3.8405728,0.9,-89.45651
86.0,6.689544,0.9,-92.02059
84.0,3.082207,0.9,-86.77399
83.0,4.380354,0.9,-86.94232
81.0,0.8291562,0.9,-81.74624
79.0,5.402546,0.9,-83.86229
79.0,2.8613808,0.9,-81.57524
91.0,14.35923,0.9,-603.92334
79.0,5.8470078,0.9,-84.26231
102.0,6.98212,0.9,-108.283905
115.0,2.2776084,0.9,-117.04985
98.0,3.7749171,0.9,-101.39742
99.0,2.58602,0.9,-101.327415
96.0,5.0990195,0.9,-100.58912
100.0,2.236068,0.9,-102.01246
102.0,6.5,0.9,-107.85
110.0,2.0615528,0.9,-111.8554
116.0,4.472136,0.9,-120.024925
107.0,1.0897248,0.9,-107.98075
115.0,4.918079,0.9,-119.42627
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
64.0,3.535534,0.9,-67.181984
68.0,4.7434163,0.9,-72.26907
53.0,4.5483513,0.9,-57.093517
69.0,5.7608595,0.9,-74.18478
61.0,2.772634,0.9,-63.49537
76.0,5.3851647,0.9,-80.84665
69.0,3.9607449,0.9,-72.56467
76.0,3.2403703,0.9,-78.916336
81.0,2.9474566,0.9,-83.65271
82.0,2.291288,0.9,-84.06216
81.0,2.6809514,0.9,-83.41286
85.0,5.7608595,0.9,-90.18478
83.0,3.269174,0.9,-85.94225
82.0,5.0249376,0.9,-86.522446
87.0,1.0897248,0.9,-87.98075
76.0,5.0990195,0.9,-80.58912
79.0,2.4874685,0.9,-81.23872
77.0,3.6314597,0.9,-80.26831
91.0,3.0310888,0.9,-93.72798
90.0,4.031129,0.9,-93.62801
90.0,0.8660254,0.9,-90.77943
99.0,4.8669806,0.9,-103.38028
109.0,1.7853571,0.9,-110.60682
109.0,4.322904,0.9,-112.89061
106.0,1.118034,0.9,-107.00623
103.0,5.3091903,0.9,-107.778275
105.0,0.8291562,0.9,-105.74624
108.0,7.905694,0.9,-115.11513
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
49.0,1.9202864,0.9,-50.728256
63.0,6.796139,0.9,-69.11652
69.0,5.3560715,0.9,-73.820465
58.0,4.5,0.9,-62.05
79.0,5.3091903,0.9,-83.778275
67.0,4.322904,0.9,-70.89061
80.0,2.1213202,0.9,-81.90919
79.0,6.417749,0.9,-84.77597
77.0,2.8613808,0.9,-79.57524
81.0,10.638962,0.9,-90.575066
73.0,1.9202864,0.9,-74.72826
80.0,2.738613,0.9,-82.46475
87.0,3.344772,0.9,-90.01029
99.0,2.772634,0.9,-101.49537
90.0,2.95804,0.9,-92.66224
94.0,1.5,0.9,-95.35
100.0,1.5811388,0.9,-101.42303
95.0,1.6393596,0.9,-96.475426
95.0,2.772634,0.9,-97.49537
94.0,6.1846585,0.9,-99.56619
101.0,3.9607449,0.9,-104.56467
103.0,5.673403,0.9,-108.106064
101.0,3.7666297,0.9,-104.38997
104.0,6.78233,0.9,-110.104095
101.0,4.81534,0.9,-105.33381
107.0,5.9739017,0.9,-112.37651
116.0,5.049752,0.9,-120.54478
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
56.0,4.0620193,0.9,-59.65582
64.0,4.6368093,0.9,-68.17313
66.0,3.5707142,0.9,-69.213646
48.0,3.6742346,0.9,-51.306812
63.0,9.1480875,0.9,-71.23328
67.0,6.796139,0.9,-73.11652
61.0,2.772634,0.9,-63.49537
76.0,8.031189,0.9,-83.22807
64.0,1.5811388,0.9,-65.42303
70.0,3.5,0.9,-73.15
75.0,5.629165,0.9,-80.066246
77.0,2.1650636,0.9,-78.948555
92.0,7.905694,0.9,-99.11513
86.0,3.8405728,0.9,-89.45651
100.0,10.246951,0.9,-109.22226
82.0,1.6583124,0.9,-83.49248
108.0,9.565563,0.9,-116.60901
84.0,2.1213202,0.9,-85.90919
85.0,4.43706,0.9,-88.993355
82.0,2.0615528,0.9,-83.8554
87.0,3.6996622,0.9,-90.3297
88.0,1.5811388,0.9,-89.42303
90.0,5.17204,0.9,-94.65484
95.0,1.47902,0.9,-96.331116
96.0,4.3011627,0.9,-99.87105
102.0,1.118034,0.9,-103.00623
113.0,5.402546,0.9,-117.86229
104.0,4.1833,0.9,-107.76497
105.0,8.466847,0.9,-112.62016
102.0,3.2015622,0.9,-104.88141
116.0,5.9581876,0.9,-121.362366
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
49.0,1.9202864,0.9,-50.728256
63.0,6.796139,0.9,-69.11652
69.0,5.3560715,0.9,-73.820465
58.0,4.5,0.9,-62.05
79.0,5.3091903,0.9,-83.778275
67.0,4.322904,0.9,-70.89061
80.0,2.1213202,0.9,-81.90919
83.0,10.42533,0.9,-92.3828
64.0,1.2247449,0.9,-65.10227
78.0,3.5,0.9,-81.15
87.0,3.269174,0.9,-89.94225
98.0,5.6789083,0.9,-103.111015
86.0,2.6925824,0.9,-88.423325
89.0,3.49106,0.9,-92.14195
90.0,0.8660254,0.9,-90.77943
92.0,1.8708287,0.9,-93.68375
87.0,2.58602,0.9,-89.327415
82.0,4.7169905,0.9,-86.24529
91.0,1.7853571,0.9,-92.60682
91.0,5.8040934,0.9,-96.22369
101.0,1.7853571,0.9,-102.60682
100.0,4.3011627,0.9,-103.87105
107.0,2.2776084,0.9,-109.04985
108.0,6.5574384,0.9,-113.901695
108.0,4.41588,0.9,-111.97429
122.0,6.5,0.9,-127.85
111.0,2.1650636,0.9,-112.948555
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
26.0,1.118034,0.9,-27.006231
28.0,7.1414285,0.9,-34.427284
37.0,1.0897248,0.9,-37.98075
40.0,4.0620193,0.9,-43.65582
34.0,5.0249376,0.9,-38.522446
54.0,4.031129,0.9,-57.628017
56.0,2.738613,0.9,-58.464752
64.0,4.7434163,0.9,-68.26907
62.0,4.555217,0.9,-66.09969
61.0,3.269174,0.9,-63.942257
65.0,5.8896093,0.9,-70.30065
62.0,3.5,0.9,-65.15
76.0,3.535534,0.9,-79.181984
69.0,3.5619516,0.9,-72.20576
75.0,2.9474566,0.9,-77.65271
74.0,4.2720017,0.9,-77.8448
83.0,3.269174,0.9,-85.94225
81.0,2.58602,0.9,-83.327415
88.0,4.3011627,0.9,-91.87105
85.0,2.2776084,0.9,-87.04985
87.0,4.0233693,0.9,-90.62103
90.0,1.118034,0.9,-91.00623
85.0,7.495832,0.9,-91.74625
86.0,3.905125,0.9,-89.51461
85.0,8.196798,0.9,-92.37712
83.0,4.49305,0.9,-87.04375
89.0,4.6029882,0.9,-93.14269
84.0,3.2403703,0.9,-86.916336
92.0,5.3851647,0.9,-96.84665
99.0,4.81534,0.9,-103.33381
102.0,5.6789083,0.9,-107.111015
101.0,3.6314597,0.9,-104.26831
98.0,7.664855,0.9,-104.89837
102.0,2.291288,0.9,-104.06216
110.0,6.1846585,0.9,-115.56619
117.0,1.0897248,0.9,-117.98075
118.0,5.8523498,0.9,-123.26711
105.0,2.9474566,0.9,-107.65271
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
58.0,3.5707142,0.9,-61.213642
65.0,6.417749,0.9,-70.77597
57.0,1.0897248,0.9,-57.98075
68.0,6.745369,0.9,-74.07083
63.0,1.299038,0.9,-64.169136
83.0,7.495832,0.9,-89.74625
60.0,1.0,0.9,-60.9
72.0,8.062258,0.9,-79.256035
68.0,1.8708287,0.9,-69.68375
86.0,4.031129,0.9,-89.62801
77.0,0.8291562,0.9,-77.74624
85.0,5.1173725,0.9,-89.60564
90.0,2.291288,0.9,-92.06216
99.0,4.205651,0.9,-102.78509
96.0,3.082207,0.9,-98.77399
89.0,4.81534,0.9,-93.33381
81.0,0.8291562,0.9,-81.74624
91.0,4.81534,0.9,-95.33381
92.0,1.8708287,0.9,-93.68375
93.0,6.941722,0.9,-99.24755
89.0,3.344772,0.9,-92.01029
94.0,5.545268,0.9,-98.99074
98.0,0.8660254,0.9,-98.77943
103.0,6.977643,0.9,-109.27988
101.0,3.7666297,0.9,-104.38997
106.0,6.0207973,0.9,-111.41872
104.0,3.2403703,0.9,-106.916336
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
26.0,1.6583124,0.9,-27.492481
34.0,5.2201533,0.9,-38.69814
40.0,1.8708287,0.9,-41.683746
39.0,6.1390147,0.9,-44.525112
48.0,2.4494898,0.9,-50.20454
51.0,5.7608595,0.9,-56.184772
58.0,2.598076,0.9,-60.33827
62.0,4.769696,0.9,-66.292725
71.0,1.7853571,0.9,-72.60682
59.0,10.256096,0.9,-68.230484
65.0,4.0233693,0.9,-68.62103
78.0,5.545268,0.9,-82.99074
59.0,2.4874685,0.9,-61.23872
75.0,6.759253,0.9,-81.08333
74.0,2.6925824,0.9,-76.423325
79.0,4.49305,0.9,-83.04375
76.0,5.147815,0.9,-80.63303
77.0,3.8971143,0.9,-80.5074
74.0,12.519984,0.9,-85.26798
74.0,3.5707142,0.9,-77.213646
79.0,3.5619516,0.9,-82.20576
95.0,3.269174,0.9,-97.94225
97.0,5.584577,0.9,-102.02612
95.0,1.47902,0.9,-96.331116
89.0,4.968652,0.9,-93.47179
92.0,2.9154758,0.9,-94.62393
92.0,3.6742346,0.9,-95.30681
96.0,2.4494898,0.9,-98.204544
90.0,6.726812,0.9,-96.05413
101.0,3.344772,0.9,-104.01029
103.0,7.2240915,0.9,-109.50168
97.0,3.6996622,0.9,-100.3297
107.0,7.9490566,0.9,-114.15415
104.0,3.082207,0.9,-106.77399
114.0,7.664855,0.9,-120.89837
108.0,2.5495098,0.9,-110.294556
115.0,9.443913,0.9,-123.49952
107.0,1.47902,0.9,-108.331116
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
70.0,4.7169905,0.9,-74.24529
54.0,12.010412,0.9,-64.80937
51.0,1.9202864,0.9,-52.728256
67.0,8.317903,0.9,-74.486115
59.0,1.299038,0.9,-60.169136
77.0,8.954747,0.9,-85.05927
64.0,1.8708287,0.9,-65.68375
76.0,6.204837,0.9,-81.58435
77.0,2.2776084,0.9,-79.04985
77.0,8.785642,0.9,-84.907074
75.0,2.2776084,0.9,-77.04985
78.0,3.354102,0.9,-81.01869
101.0,10.328964,0.9,-110.29607
80.0,4.2426405,0.9,-83.818375
86.0,4.769696,0.9,-90.292725
81.0,1.299038,0.9,-82.169136
106.0,6.1032777,0.9,-111.49295
100.0,4.6368093,0.9,-104.17313
88.0,2.738613,0.9,-90.46475
90.0,6.8738637,0.9,-96.18648
94.0,5.5,0.9,-98.95
99.0,7.084314,0.9,-105.375885
98.0,2.95804,0.9,-100.66224
104.0,7.17635,0.9,-110.45872
102.0,2.598076,0.9,-104.33827
107.0,7.2586155,0.9,-113.53275
97.0,1.9202864,0.9,-98.72826
115.0,9.417404,0.9,-123.47566
12.0,2.5495098,0.9,-14.294559
15.0,2.4874685,0.9,-17.238722
22.0,4.1533117,0.9,-25.73798
22.0,3.5,0.9,-25.15
28.0,5.612486,0.9,-33.05124
28.0,5.0990195,0.9,-32.58912
40.0,5.0990195,0.9,-44.58912
50.0,2.0615528,0.9,-51.855396
56.0,3.6742346,0.9,-59.306812
55.0,3.269174,0.9,-57.942257
58.0,6.264982,0.9,-63.638485
62.0,5.315073,0.9,-66.78357
67.0,4.7631397,0.9,-71.28683
70.0,4.7169905,0.9,-74.24529
63.0,3.344772,0.9,-66.01029
66.0,7.566373,0.9,-72.80974
73.0,5.9319053,0.9,-78.338715
62.0,1.118034,0.9,-63.00623
81.0,5.4486237,0.9,-85.90376
75.0,2.6809514,0.9,-77.41286
88.0,9.137834,0.9,-96.22405
71.0,1.9202864,0.9,-72.72826
79.0,1.7853571,0.9,-80.60682
80.0,12.0415945,0.9,-90.83743
77.0,3.6996622,0.9,-80.3297
84.0,4.0620193,0.9,-87.655815
82.0,2.6925824,0.9,-84.423325
94.0,5.0249376,0.9,-98.522446
90.0,1.6583124,0.9,-91.49248
98.0,3.5707142,0.9,-101.213646
97.0,1.47902,0.9,-98.331116
90.0,6.576473,0.9,-95.91882
